UN , 50.5675, 0
UN , 101.465, 0
UN , 152.035, 0
UN , 202.602, 0
UN , 253.162, 0
UN , 303.715, 0
UN , 354.275, 0
UN , 404.842, 0
UN , 455.395, 0
UN , 505.952, 0
UN , 556.503, 0
UN , 607.06, 0
UN , 657.612, 0
UN , 708.17, 0
UN , 758.722, 0
UN , 809.28, 0
UN , 859.835, 0
UN , 910.393, 0
UN , 960.947, 0
UN , 1011.5, 0
UN , 1062.06, 0
UN , 1112.62, 0
UN , 1163.19, 0
UN , 1213.74, 0
UN , 1264.3, 0
UN , 1314.86, 0
UN , 1365.41, 0
UN , 1415.96, 1.30913e-13
UN , 1466.53, 0.164833
UN , 1517.12, 0.437342
UN , 1567.69, 0.431328
UN , 1618.26, 0.448181
UN , 1668.84, 0.434069
UN , 1719.41, 0.438193
UN , 1769.99, 0.440338
UN , 1820.57, 0.451318
UN , 1871.16, 0.457725
UN , 1921.75, 0.440343
UN , 1972.35, 0.459455
UN , 2022.93, 0.451267
UN , 2073.52, 0.455572
UN , 2124.11, 0.456317
UN , 2174.69, 0.450558
UN , 2225.27, 0.458854
UN , 2275.86, 0.452297
UN , 2326.43, 0.463171
UN , 2377.01, 0.471032
UN , 2427.59, 0.469484
UN , 2478.17, 0.459221
UN , 2528.74, 0.474372
UN , 2579.32, 0.470628
UN , 2629.9, 0.468082
UN , 2680.47, 0.478272
UN , 2731.04, 0.480059
UN , 2781.62, 0.474423
UN , 2832.19, 0.475608
UN , 2882.77, 0.477164
UN , 2933.34, 0.479499
UN , 2983.92, 0.487699
UN , 3034.49, 0.4788
UN , 3085.07, 0.480724
UN , 3135.64, 0.46621
UN , 3186.21, 0.495265
UN , 3236.79, 0.491207
UN , 3287.36, 0.477344
UN , 3337.95, 0.489226
UN , 3388.53, 0.486901
UN , 3439.1, 0.498454
UN , 3489.67, 0.494857
UN , 3540.24, 0.489629
UN , 3590.82, 0.481164
UN , 3641.39, 0.481977
UN , 3691.97, 0.474716
UN , 3742.54, 0.493335
UN , 3793.12, 0.495862
UN , 3843.7, 0.505962
UN , 3894.28, 0.501244
UN , 3944.86, 0.493566
UN , 3995.43, 0.492714
UN , 4046.01, 0.499361
UN , 4096.59, 0.497956
UN , 4147.16, 0.493399
UN , 4197.74, 0.50401
UN , 4248.32, 0.502637
UN , 4298.89, 0.504495
UN , 4349.46, 0.497291
UN , 4400.04, 0.494994
UN , 4450.62, 0.495781
UN , 4501.19, 0.511818
UN , 4551.77, 0.500365
UN , 4602.34, 0.528638
UN , 4652.91, 0.51198
UN , 4703.48, 0.496816
UN , 4754.06, 0.50402
UN , 4804.64, 0.519879
UN , 4855.2, 0.511075
UN , 4905.78, 0.523369
UN , 4956.35, 0.521505
UN , 5006.91, 0.490111
