FORD
tid attemp_tp tp 50lat 99lat
22 68608.7 45948.4 114.869 844.335
3 68400.7 45799.7 114.443 865.455
1 68340.7 45778.5 115.186 863.77
7 68246.7 45729.4 115.124 846.47
5 68201.7 45722.3 115.051 853.955
8 66282.1 44471.2 115.644 864.27
0 65341.2 43351.9 98.35 1373.9
2 64747.3 42883.5 99.108 1383.41
4 63674.1 42470.2 103.488 1283.27
6 61824 41394.1 110.271 1116.9
2.17588e+06 1.45717e+06 98.35 115.644 113.226 839.789 1383.41 901.647

FORD
tid attemp_tp tp 50lat 99lat
7 97647.4 67122.4 7.199 44.559
5 97178.2 66836.5 7.203 44.421
3 94641.4 65037.8 7.346 45.341
6 94464.2 64884.7 7.355 46.157
1 93461.6 64213.6 7.407 46.002
4 74168.8 50944.3 7.324 53.415
0 69315.4 46862.6 6.732 84.288
2 68315.5 46694.8 6.947 71.974
689193 472597 6.732 7.407 7.18913 44.421 84.288 54.5196

FORD
tid attemp_tp tp 50lat 99lat
9 128233 87383.4 8.533 56.999
7 126851 86448 8.601 57.633
13 124386 84755.4 8.67 58.133
15 124030 84428.4 8.693 58.153
11 123864 84330.8 8.691 58.152
8 122967 83845.2 8.723 59.1
3 122500 83429.3 8.617 59.072
10 122224 83296.1 8.725 59.411
14 122062 83153.9 8.735 59.325
12 121648 82842.7 8.768 59.459
5 119411 81341.4 8.756 59.477
1 119119 81132.3 8.719 60.467
6 106525 72537.9 8.737 62.034
0 84074.8 56487.1 7.83 122.205
4 80826.7 54858.1 8.345 86.132
2 80058.6 53893 7.871 102.335
1.82878e+06 1.24416e+06 7.83 8.768 8.56338 56.999 122.205 67.3804

FORD
tid attemp_tp tp 50lat 99lat
11 77246.1 51862.1 12.069 108.221
9 76629 51489 12.147 108.805
19 76493.6 51435.5 12.127 109.163
23 75809.8 51000.6 12.188 109.328
15 75804.7 50894.8 12.208 109.441
25 75674 50864.4 12.221 109.063
17 75626.2 50825.7 12.209 109.175
29 75588.5 50760.1 12.243 109.052
31 75569.9 50763.9 12.237 109.667
21 75499.1 50757.6 12.211 109.215
13 75494 50717.5 12.208 109.813
20 75226.8 50519.9 12.247 110.383
30 75178.7 50528.8 12.254 110.506
18 75170.5 50576.6 12.241 110.928
24 75174.4 50522.2 12.253 110.375
12 75168 50490.9 12.242 110.449
16 75106 50472.9 12.24 110.949
10 75092.3 50478.2 12.236 110.887
22 75063.3 50404.8 12.248 110.279
26 75056.7 50398.5 12.27 110.561
28 75012.3 50403.6 12.279 110.038
14 74888.5 50324.5 12.258 110.837
27 74703 50192.6 12.354 110.525
1 74432.5 50005.4 11.983 112.89
7 72906.3 48966.2 12.195 112.902
5 72802.8 48836.7 12.137 114.434
3 72470 48592.4 12.067 115.712
8 61802.4 41555.3 12.4 118.936
0 59609.4 39547.9 10.085 193.664
2 56231 37246 9.888 186.681
6 55246.3 36923.4 11.437 144.739
4 54975.2 36468.8 10.242 186.462
2.31675e+06 1.55483e+06 9.888 12.4 11.9882 108.221 193.664 119.19

FORD
tid attemp_tp tp 50lat 99lat
25 39032.4 25943.5 26.285 222.863
21 38572.2 25651.4 26.303 223.358
19 38570.3 25639 26.339 223.302
29 38529 25587.4 26.391 223.835
45 38494.3 25570.1 26.375 224.406
37 38483 25549 26.365 222.845
33 38480.6 25583.7 26.344 224.427
63 38478.4 25582 26.393 224.222
53 38445.7 25547.1 26.401 224.184
61 38351.3 25502.4 26.445 224.103
55 38285.4 25435.8 26.43 224.27
23 38236.3 25427 26.445 223.691
52 38238.3 25390.6 26.412 223.399
43 38223 25380.9 26.468 224.13
35 38174.5 25346.1 26.479 225.322
59 38132.3 25303.2 26.508 224.202
13 38131.9 25328.3 26.501 224.89
31 38079.4 25289.1 26.582 224.956
16 37950 25221 26.499 223.936
47 37818.7 25103.9 26.699 223.726
57 37802.1 25091.1 26.779 224.02
36 37771.2 25118.6 26.67 225.179
51 37746.8 25100.4 26.741 224.095
41 37718.9 25047 26.834 225.978
15 37698 25015.7 26.841 225.288
17 37681.8 25032.9 26.82 224.645
38 37655 25018.5 26.665 225.87
30 37637.3 25002.2 26.738 226.43
24 37636.3 25003 26.76 225.605
39 37612.5 24967.9 26.919 225.136
40 37616.8 24986 26.7 225.893
60 37612.9 25001.1 26.708 225.703
54 37598.5 24970.4 26.709 226.239
48 37594.8 24983.3 26.752 226.288
11 37579.2 24929.1 26.895 225.379
27 37571.2 24959.2 26.886 225.592
50 37528.3 24902.5 26.777 226.152
49 37518.1 24905.6 27.044 225.06
18 37497.2 24926.6 26.881 227.143
44 37487.8 24907.3 26.91 225.422
14 37467.6 24891.7 26.906 226.415
26 37462.5 24854.8 26.933 226.166
32 37442.8 24853 26.954 226.089
28 37432.7 24856.3 27.013 226.349
42 37427 24840.8 26.966 227.349
46 37414.8 24854 26.981 227.739
20 37415.4 24830 27.051 226.679
12 37413.3 24831.8 27.032 226.367
62 37408.6 24863.3 27.086 226.015
10 37410.1 24857.2 26.996 227.344
58 37408 24837.1 26.97 226.552
56 37402.9 24826.9 26.972 227.265
22 37384.1 24821.6 27.037 226.701
34 37380.4 24817.7 27.043 225.637
9 36993.4 24568.9 26.441 232.881
1 36394.2 24122.2 25.078 264.015
7 35560.4 23606.1 26.1 253.11
3 35551.4 23535.5 25.059 271.868
5 35419.9 23476.6 25.978 262.999
0 32733.3 21497.1 21.134 465.358
8 32298.2 21461.4 26.536 254.276
2 31722.3 20805.3 20.146 446.736
6 31486.6 20849.1 25.486 302.855
4 31417.4 20670.7 21.992 428.184
2.38272e+06 1.58168e+06 20.146 27.086 26.3529 222.845 465.358 239.783

FORD
tid attemp_tp tp 50lat 99lat
116 22075.9 14530.1 57.89 455.511
120 22012.9 14485.7 57.903 455.89
115 22008.1 14472.5 57.793 452.914
112 21979 14441.4 57.946 457.741
8 21845.3 14391 58.048 455.196
16 21805.2 14346.9 58.011 457.044
125 21755.2 14319.1 57.871 456.842
12 21739.8 14302 58.116 457.411
46 21711 14282.1 58.093 457.517
111 21709.1 14288.5 57.913 456.73
39 21701.2 14272.4 58.868 451.335
42 21676.4 14257.9 58.126 458.405
56 21668.5 14248.9 57.779 466.268
48 21628.4 14234.6 58.104 457.032
54 21633.2 14227.7 58.124 455.811
43 21623.5 14213.4 57.958 455.056
22 21609.8 14209.3 58.129 457.218
9 21561 14179.9 58.024 455.875
64 21550.6 14187.4 57.693 471.44
70 21547.9 14171.9 57.74 467.269
34 21534 14169.6 58.204 456.095
15 21531.8 14152.9 58.073 456.005
21 21497.1 14153.1 58.067 454.49
80 21488.7 14145.7 58.218 457.199
24 21490.3 14139.7 58.181 456.106
49 21484.6 14129.2 58.088 455.602
47 21477 14118.3 58.109 453.823
65 21450.7 14109.8 57.588 464.574
74 21439.2 14094.6 58.248 459.499
31 21435.4 14094.4 58.135 455.407
76 21431.8 14096.5 58.283 457.059
89 21381.5 14049.7 58.225 457.239
75 21373 14070.2 58.072 457.806
87 21341.6 14050.4 58.249 454.526
93 21314.3 14003.7 58.238 455.496
25 21320.2 14020.3 58.22 456.883
97 21311.3 14021.1 58.238 455.301
114 21275.4 14004.2 58.379 459.387
85 21266.7 13970.8 58.267 457.456
83 21252.8 13979.6 58.321 455.626
78 21203.2 13960.2 58.463 457.864
108 21202 13942.6 58.39 459.042
113 21199.4 13952.1 58.392 455.156
126 21163.1 13908.2 58.51 457.03
121 21145 13914.1 58.37 455.934
18 21133.1 13911.1 58.603 459.823
35 21132 13883.9 58.524 458.168
51 21130.8 13912.6 58.446 455.443
37 21129.4 13885.7 58.576 455.427
103 21116.4 13879.3 58.564 456.926
29 21112.8 13874.5 58.543 456.066
91 21110 13873.6 58.537 456.632
10 21108.7 13890.9 58.548 458.094
36 21081.8 13878.6 58.654 456.9
27 21085.9 13864.5 58.513 457.694
117 21084.5 13857.1 58.631 458.334
53 21077.9 13856.9 58.653 454.987
79 21080 13864.2 58.654 455.078
32 21073.6 13853.9 58.681 458.522
99 21070.8 13857.4 58.584 457.505
109 21067.4 13879.5 58.6 457.015
118 21063.2 13844.1 58.639 457.611
123 21062.1 13852.1 58.626 458.621
23 21066 13870.4 58.566 457.781
101 21050.6 13829.9 58.651 456.755
41 21046.1 13834.9 58.669 457.649
45 21046.2 13835.2 58.699 457.715
40 21047 13840.2 58.627 459.57
11 21043.2 13823.4 58.675 457.773
33 21041.3 13835.5 58.663 457.639
82 21035.4 13847.8 58.703 459.732
19 21034.4 13836.4 58.675 456.225
55 21038.9 13832.9 58.671 457.836
90 21032.4 13827.4 58.772 458.028
107 21029.4 13824 58.705 458.161
81 21029.2 13840.4 58.679 458.647
13 21025.2 13817.3 58.693 459.786
119 21024.3 13825 58.677 458.397
38 21027.3 13829.1 58.715 459.675
17 21021.8 13826.1 58.752 456.594
127 21023.4 13810.7 58.689 458.73
95 21017.1 13824 58.673 457.588
105 21016.3 13814.8 58.685 457.436
88 21013.1 13811.9 58.72 456.983
73 21015.8 13827.4 58.671 459.034
77 21011.5 13813.9 58.698 460.564
106 21000.1 13805.2 58.799 458.617
57 20999.3 13800 58.14 466.329
110 20990.1 13807.3 58.834 457.688
26 20990.3 13784.4 58.888 458.885
71 20985.3 13795.7 58.22 465.911
30 20987.8 13804.3 58.883 459.799
20 20985 13790.8 58.921 458.333
69 20978.8 13789.2 58.194 463.872
84 20976.1 13778.2 58.925 461.287
44 20975.4 13798.6 58.881 460.367
100 20978.4 13798.7 58.885 460.214
124 20977.8 13782.7 58.826 458.47
96 20971.3 13792.1 58.931 460.196
14 20976 13799.1 58.878 458.494
52 20974.3 13782.7 58.864 458.512
102 20970.3 13773.9 58.939 461.148
92 20971.6 13779 58.881 461.283
94 20965.7 13763.6 58.887 460.867
28 20969.3 13793.4 58.979 459.011
98 20964.5 13774.3 58.915 458.628
60 20964.8 13796.2 58.212 469.83
86 20969.6 13779.4 58.89 461.184
72 20967.6 13781.5 58.924 463.138
104 20959 13773.2 59.054 459.113
61 20958.6 13785.2 58.312 465.438
68 20957.6 13799.3 58.169 470.291
122 20962.5 13772.3 58.918 458.122
63 20953.7 13780.7 58.321 466.256
50 20957.3 13769 58.953 459.418
59 20953.2 13758.7 58.332 466.015
67 20951.5 13784.9 58.346 467.783
66 20936 13766.2 58.532 466.076
62 20927.2 13768.1 58.474 471.382
58 20925.5 13750.3 58.564 470.661
7 20828.2 13692.6 58.519 466.939
5 20345.2 13357.8 56.957 520.903
3 20071.4 13134.2 53.741 587.361
1 20067.3 13144 53.297 618.496
6 19341.5 12713.5 57.593 509.099
0 19137.7 12461.1 42.422 924.427
4 19040.9 12431.8 49.541 785.552
2 18998.5 12360.3 38.8 887.211
2.70307e+06 1.77707e+06 38.8 59.054 58.0195 451.335 924.427 471.632

FORD
tid attemp_tp tp 50lat 99lat
2 300843 207566 16.892 113.353
3 301185 208123 16.751 111.416
1 291367 201176 17.329 115.043
0 822195 572844 15.815 474.392
1.71559e+06 1.18971e+06 15.815 17.329 16.6968 111.416 474.392 203.551

FORD
tid attemp_tp tp 50lat 99lat
3 194685 132252 25.236 203.8
7 194423 132029 25.36 203.533
4 193733 131552 25.503 205.467
5 193769 131677 25.393 205.085
6 193013 131083 25.533 206.182
1 184280 125110 26.755 208.08
2 180904 122787 25.941 229.032
0 836410 574506 18.062 639.923
2.17122e+06 1.481e+06 18.062 26.755 24.7229 203.533 639.923 262.638

FORD
tid attemp_tp tp 50lat 99lat
15 98847.4 66176.6 49.188 398.151
9 98566.1 66071.7 49.437 396.398
10 98535.9 66099.5 49.38 401.072
13 98508.2 66002.5 49.402 402.275
11 98438.2 65932.5 49.536 400.218
8 98365.1 66043.8 49.69 400.75
14 98355.2 65971.8 49.6 402.75
12 98307.2 65895.4 49.653 401.889
7 6.79282e+06 4.55099e+06 49.26 399.232
5 5.2077e+06 3.4916e+06 49.39 400.554
1 3.77397e+06 2.5301e+06 49.805 413.028
3 3.44616e+06 2.31215e+06 49.998 411.53
6 872393 584340 50.742 457.484
0 554758 370774 33.832 956.128
2 402094 271571 39.024 900.986
4 364881 245189 52.404 644.774
2.22027e+07 1.48849e+07 33.832 52.404 48.1463 396.398 956.128 486.701

FORD
tid attemp_tp tp 50lat 99lat
25 52577.6 35006 95.623 825.844
23 52578.1 35042.5 95.35 826.688
20 52545.6 34970.3 95.702 824.199
19 52540.5 34987.7 95.709 823.536
29 52534.2 34966.4 95.719 824.257
31 52534.2 34959.3 95.671 828.265
17 52528.8 34991.7 95.695 821.195
21 52524.5 34997.3 95.629 824.793
18 52516.6 35005.9 95.705 830.293
27 52506 34979 95.724 827.669
24 52510.2 34960.5 95.808 826.708
30 52506.9 34986.7 95.747 822.925
28 52499.5 34977.5 95.894 822.668
26 52493.7 34937.3 95.897 826.841
16 52488.2 34954.6 95.796 828.156
22 52488.4 34930.5 95.725 823.457
12 631215 418112 94.393 826.019
13 624015 413438 94.288 831.474
14 618545 410058 94.68 828.658
15 606660 401416 94.415 825.551
3 571313 378428 94.496 852.652
1 552954 366447 94.174 852.818
5 513964 340815 95.437 853.201
9 435608 288549 95.474 832.861
11 429356 284069 95.609 836.429
7 421306 279011 95.696 837.81
0 383180 251883 75.606 1379.9
2 315737 208460 43.891 1348.99
4 222895 147527 82.121 1304.86
6 183629 121562 96.973 1095.52
8 177593 117651 100.252 998.644
10 177105 117298 100.299 999.348
7.70545e+06 5.10438e+06 43.891 100.299 93.0999 821.195 1379.9 897.257

FORD
tid attemp_tp tp 50lat 99lat
7 84459.7 57643.9 6.654 44.794
5 83119.1 56789.4 6.75 45.716
6 81248 55521.1 6.811 47.175
4 61819.2 42338.4 6.635 66.617
3 860309 586571 6.907 46.13
1 731833 499071 7.005 47.364
2 189593 129409 6.399 74.382
0 156682 106378 6.341 86.747
2.24906e+06 1.53372e+06 6.341 7.005 6.68775 44.794 86.747 57.3656

FORD
tid attemp_tp tp 50lat 99lat
9 72272.5 48565.9 8.194 57.235
15 71903 48301.9 8.258 57.622
13 71893.5 48322.1 8.217 57.902
11 71471 48024.9 8.317 57.858
12 71189.9 47849.3 8.271 58.512
8 70856.2 47697.3 8.282 59.051
10 70672.3 47545.7 8.336 59.361
14 70603.5 47485.2 8.338 59.341
7 976818 655504 8.254 57.848
5 845939 568324 8.253 58.739
3 794353 533343 8.3 59.064
1 712957 478730 8.379 60.328
6 239991 161083 8.328 70.708
0 181561 120881 7.053 126.973
4 171870 115720 7.793 87.918
2 163775 110153 7.288 98.582
4.65813e+06 3.12753e+06 7.053 8.379 8.11631 57.235 126.973 67.9401

FORD
tid attemp_tp tp 50lat 99lat
19 48639.5 32383.6 12.491 107.091
25 48633.2 32381.2 12.521 106.321
29 48535.9 32282.9 12.544 106.994
21 48524.1 32323.1 12.574 106.53
23 48511.7 32330 12.538 107.141
31 48414.1 32205.8 12.59 107.165
17 48401.1 32223.9 12.566 107.178
27 48349.2 32180 12.602 107.43
18 48065.8 32035.9 12.628 109.145
20 48032.6 31954.4 12.648 108.586
16 48004.8 31948.3 12.634 108.811
30 47998.3 31954.2 12.668 108.804
22 47969 31907.9 12.664 108.796
24 47942.8 31913.8 12.669 108.529
26 47924 31878 12.682 108.663
28 47874.5 31868.5 12.712 108.125
15 462792 306727 12.524 108.315
14 424585 281834 12.648 110.106
13 420241 278846 12.547 108.429
1 399143 264823 12.407 112.6
7 383762 254610 12.487 109.472
9 377428 250348 12.546 108.389
11 372057 246558 12.568 108.617
5 367035 243646 12.381 111.679
3 351716 233139 12.385 113.86
0 162369 106839 9.59 188.734
8 141528 93930 12.877 121.653
12 140397 93049.7 12.899 121.84
10 139782 92709.9 12.918 121.911
2 131540 87043.2 8.845 155.017
6 122940 81588.4 11.729 135.984
4 121436 80568.6 9.185 150.201
5.29057e+06 3.51003e+06 8.845 12.918 12.2583 106.321 188.734 116.004

FORD
tid attemp_tp tp 50lat 99lat
55 23508.9 15477 25.851 219.239
37 23487.2 15448.7 25.945 219.547
43 23485.2 15457.4 25.904 219.725
41 23485 15459.5 25.948 220.679
35 23483 15451.9 25.922 221.203
53 23479.9 15465.6 25.976 219.027
57 23478.7 15451.1 25.945 220.246
47 23476.2 15448.5 25.917 218.628
61 23469.5 15463.6 25.944 220.672
51 23466.9 15474.8 25.942 219.138
49 23464.8 15447.2 25.939 220.131
45 23461 15446.7 25.976 220.398
39 23458.4 15438.4 25.97 219.622
33 23454.6 15450.1 26.157 220.353
63 23454.3 15449.2 25.99 219.53
59 23441.5 15413.2 25.979 219.697
56 23413.1 15412 26.008 222.294
36 23412.5 15430.2 26.039 220.685
34 23407.7 15412.6 26.03 220.719
32 23403.6 15407.5 26.079 220.873
42 23402.1 15406 26.056 222.981
46 23398.5 15407.5 26.079 221.124
52 23397.5 15396.5 26.013 222.09
54 23396 15406.7 26.046 222.358
48 23396 15408 26.042 221.08
58 23388.4 15400.5 26.086 221.486
60 23388.1 15410.3 26.09 221.108
40 23387.4 15400.9 26.07 221.548
62 23387.7 15410.1 26.117 221.922
38 23385.2 15401.9 26.102 221.523
50 23384.7 15381.8 26.051 221.045
44 23382.1 15401.1 26.099 222.257
21 372847 245028 25.867 219.549
23 366796 241060 25.882 220.591
15 364724 239274 25.918 220.935
19 363630 238834 25.892 220.926
29 362595 237925 25.873 221.64
17 361376 237437 25.926 221.237
27 359613 236178 25.92 222.163
25 357369 234668 26.08 222.259
31 355020 233001 26.067 222.237
24 352223 231326 25.948 221.649
20 351407 230622 26.024 222.902
26 350347 229878 26.026 223.276
30 349438 229540 26.024 223.729
18 349300 229629 26.012 223.806
22 348691 228963 25.963 222.721
16 347663 228338 26.046 222.276
28 347529 228252 26.063 222.362
1 268048 175756 24.995 253.427
9 249256 163608 26.007 223.364
13 249158 163505 25.989 224.431
11 245077 160748 26.069 224.934
5 230251 151205 25.269 250.627
7 226607 148841 25.718 243.233
3 224312 147052 24.899 256.695
0 146119 95191.9 20.183 413.861
14 131743 86521.8 26.507 232.097
2 124853 81623.5 12.312 373.864
12 117745 77253 26.439 233.231
4 117552 77167 11.843 341.417
10 117413 77099.9 26.538 234.768
8 113138 74366.5 25.791 249.911
6 111146 72998.5 23.796 279.265
9.48287e+06 6.22663e+06 11.843 26.538 25.4093 218.628 413.861 232.38

FORD
tid attemp_tp tp 50lat 99lat
103 10921.4 7109.7 57.956 450.539
79 10916 7112.21 57.924 450.067
119 10913.8 7109.43 57.948 452.029
89 10912 7100.35 57.947 452.583
81 10911.5 7113.98 57.911 452.803
117 10911.6 7102.63 57.885 454.336
87 10911 7114.88 57.931 452.393
75 10908.4 7111.27 57.854 453.556
123 10907.6 7105.98 58.018 453.527
91 10903.7 7099.81 57.934 452.377
99 10903.6 7103.49 58.016 453.535
115 10903.4 7097.21 57.944 451.465
101 10902.2 7095.54 57.965 452.173
121 10902.1 7105.29 57.88 453.489
85 10901.9 7094.39 57.946 453.869
111 10900 7102.09 57.929 456.851
73 10899 7105.37 57.907 452.829
97 10899 7103.15 57.951 453.182
127 10898.6 7093.86 57.945 454.161
109 10898.7 7112.53 57.997 454.215
93 10898.5 7090.76 57.993 453.448
107 10898.1 7097.89 58.001 455.146
83 10897.1 7100.93 57.969 454.481
105 10896.5 7094.96 58.028 453.456
125 10896.3 7099.7 57.959 454.467
113 10894.1 7102.73 58.034 452.26
77 10893.5 7097.06 57.94 456.421
95 10893.4 7096.78 57.941 454.144
114 10892.6 7101.87 58.131 454.23
106 10891 7091.9 58.112 452.845
82 10890.6 7104.54 58.204 453.822
96 10889.9 7095.16 58.141 453.581
118 10888.8 7088.52 58.124 452.775
86 10888.7 7087.95 58.09 454.354
102 10887.5 7084.41 58.123 455.535
104 10887.6 7091.19 58.132 456.329
120 10887.4 7096.32 58.203 453.834
92 10887.2 7086.37 58.154 455.248
124 10887.2 7085.89 58.106 452.39
80 10887.1 7100.29 58.174 455.833
100 10886.7 7096.63 58.1 456.509
90 10886.8 7092.3 58.2 452.797
98 10886.7 7086.69 58.149 453.749
122 10886.4 7084.79 58.183 451.702
116 10886.5 7095.51 58.255 452.08
72 10885.9 7088.4 58.142 455.132
126 10885.7 7087.33 58.202 456.138
110 10885.1 7093.98 58.163 454.401
84 10884.9 7083.27 58.184 456.694
65 10884.4 7089.82 57.597 458.706
67 10883.8 7096.37 57.576 465.044
108 10884 7088.3 58.187 455.527
78 10883.7 7098.45 58.177 457.156
74 10883.5 7088.6 58.138 455.835
88 10883.3 7086.13 58.256 454.415
94 10883.3 7082.1 58.194 458.169
112 10882.9 7079.48 58.218 455.279
71 10882 7084.75 57.833 460.713
76 10881.7 7087.84 58.191 457.14
64 10881.2 7094.15 57.818 460.854
66 10880 7088.92 57.765 461.613
69 10878.9 7086.59 57.629 465.577
70 10875.1 7080.73 57.984 461.366
68 10875.1 7095.08 57.794 467.401
37 387249 251798 57.952 452.931
35 386302 251101 57.923 456.06
43 381827 248214 57.941 454.177
23 381133 248156 57.877 455.8
13 381367 248039 57.865 454.616
45 379991 247165 57.937 453.957
41 379965 247138 57.94 456.515
15 379847 246847 57.92 455.352
55 379845 247014 57.97 456.914
53 379589 247005 57.992 454.063
19 377879 245896 57.982 453.927
25 377924 245806 57.927 458.409
17 376043 244752 57.882 455.906
29 375932 244326 57.946 455.846
49 375128 244084 57.971 453.58
33 375008 244013 57.947 456.551
31 373077 242566 57.95 456.42
47 372473 242059 58.004 455.269
21 372071 242356 57.976 454.733
51 371781 242178 57.959 455.955
27 370556 241002 57.953 458.456
18 369184 240463 58.102 458.641
24 368736 239943 58.115 454.122
39 368793 239845 57.991 457.068
46 365666 237908 58.161 456.533
20 365026 237292 58.107 457.45
48 364807 237406 58.177 456.424
30 364552 237260 58.165 457.345
32 364143 236874 58.168 456.687
14 363702 236760 58.083 456.163
36 363419 236644 58.165 456.115
34 363218 236376 58.078 456.398
22 363292 236272 58.084 456.582
16 363134 236255 58.133 455.82
54 362715 235947 58.122 454.762
28 362136 235705 58.171 456.695
26 361642 235093 58.154 458.741
40 361007 234787 58.118 456.351
38 360092 234299 58.102 459.342
42 359948 234120 58.058 462.282
52 359528 233823 58.092 457.526
63 356817 232216 57.645 461.782
44 357092 232494 58.198 458.592
50 355944 231449 58.21 457.424
61 355570 231414 57.693 459.514
59 353603 229741 57.695 465.16
58 352884 229470 57.732 463.534
56 351658 228666 57.811 468.47
57 351411 228463 57.777 468.413
60 345522 225029 57.739 469.947
62 345119 224705 57.848 470.081
9 282567 183759 57.874 460.346
11 282638 183629 57.827 460.819
7 223942 145734 57.258 484.774
1 206507 134046 54.288 596.475
3 186635 121502 55.352 546.732
5 177627 115818 55.891 526.128
8 140823 91696.9 58.276 463.195
12 139647 90800.2 58.39 463.532
10 138936 90426 58.296 464.465
0 127599 82632.5 41.155 889.019
2 119483 77569 32.598 830.44
6 114951 74902.6 55.877 551.83
4 111662 72905.3 49.739 642.92
2.16855e+07 1.41078e+07 32.598 58.39 57.5282 450.067 889.019 467.646

