FORD
tid attemp_tp tp 50lat 99lat
0 52925.5 44478.1 104.897 272.534
15 52894.1 44504.6 101.835 273.092
7 52527.9 44211.2 107.381 274.592
11 52545.2 44235.7 104.41 273.557
1 52337.5 44315.2 99.711 421.379
2 51693.9 43708.7 116.745 274.815
14 51487.4 43562.5 118.956 272.332
861840 726732 73.48 118.956 97.5574 272.332 421.379 282.62

FORD
tid attemp_tp tp 50lat 99lat
8 115694 115687 59.832 110.165
14 115696 115689 59.869 109.199
12 115602 115595 59.78 110.753
2 115574 115567 59.745 111.202
6 115441 115434 59.782 110.275
5 115562 115555 59.828 112
9 115474 115467 59.755 111.369
3 115379 115372 60.104 110.046
4 115279 115272 60.155 110.245
10 115272 115265 60.007 109.649
0 115396 115389 59.865 111.697
11 115380 115373 59.859 111.871
15 115369 115362 60.131 111.219
13 115351 115344 59.918 111.326
1 115360 115353 59.947 111.486
7 115264 115257 60.185 111.442
1.84709e+06 1.84698e+06 59.745 60.185 59.9226 109.199 112 110.872

FORD
tid attemp_tp tp 50lat 99lat
5 71123.2 69477.4 70.401 298.264
11 71118.9 69397.1 70.375 297.23
3 71042.3 69293.2 70.313 297.249
6 71082.9 69418.1 70.309 297.514
1 71019.9 69377.9 70.263 297.168
15 71017.9 69334.1 70.417 297.663
2 70853.2 69174 70.47 299.102
13 70884.9 69193.6 70.297 297.976
14 70864.5 69208.4 70.598 297.973
7 70913.2 69273 70.429 297.55
4 70909.5 69269.3 70.316 298.871
9 70898.4 69275.5 70.296 298.438
12 70835.9 69173.4 70.632 297.658
8 70818.3 69183.1 70.451 298.619
0 70810.5 69206.6 70.594 299.965
10 70837.1 69209.3 70.532 297.985
1.13503e+06 1.10846e+06 70.263 70.632 70.4183 297.168 299.965 298.077

FORD
tid attemp_tp tp 50lat 99lat
7 55692.7 52701.4 86.69 311.13
9 55565.1 52599.1 87.09 312.029
5 55364.2 52333.6 87.188 312.634
3 55275.6 52270.8 87.413 312.425
11 55212.1 52261 87.578 313.351
15 55220.7 52221.7 87.804 312.546
13 55188.2 52241.2 87.555 312.708
14 55175.9 52267.6 87.227 312.297
4 55167.1 52191.4 87.736 313.296
8 55193.3 52297.9 87.197 312.814
2 55185.1 52252.6 87.239 311.846
12 55153.6 52226.1 87.479 311.434
10 55182.1 52206.1 87.541 312.285
6 55176.3 52197.3 87.091 312.75
0 55138.2 52199.9 87.797 313.467
1 54700.2 51884.3 86.312 332.791
883591 836352 86.312 87.804 87.3086 311.13 332.791 313.738

FORD
tid attemp_tp tp 50lat 99lat
9 49379.9 45135.2 162.635 312.607
2 49367.3 45078.3 162.337 308.878
3 49211.9 45016.6 162.208 309.602
11 49119.2 44980.5 162.222 310.61
13 49106.9 44885.6 161.41 313.297
10 49128.5 44927.1 161.083 314.56
5 49109.1 44953.9 162.186 309.932
15 49024 44792.7 162.278 310.72
7 49023.7 44823.3 162.609 310.779
4 48992.6 44807.7 161.177 313.57
12 48982.6 44870.6 161.733 310.068
0 48960.4 44849.2 161.614 309.962
8 48919.2 44734.2 162.654 310.987
14 48901.8 44746.6 163.122 311.958
6 48881.9 44722.1 160.759 313.256
1 48093.7 44415 167.185 471.984
784203 717739 160.759 167.185 162.326 308.878 471.984 321.423

FORD
tid attemp_tp tp 50lat 99lat
5 50499.2 45485.7 158.516 307.552
2 50318.7 45356.7 160.247 305.053
13 50242.5 45181.6 160.972 306.937
11 50043.8 45143.5 159.997 309.503
10 49966.2 45132.9 160.287 305.791
9 49863.3 44960.7 160.445 305.395
0 49861.6 44940.3 160.394 306.326
3 49747.4 44842.8 160.154 310.717
8 49750.2 44881.6 160.142 308.118
4 49685 44749.3 161.198 305.126
15 49583.3 44745 160.922 308.618
7 49574.4 44771.1 159.247 311.036
14 49566.4 44745.6 160.864 307.926
6 49448 44693.6 160.486 306.48
12 49363.8 44610.6 160.22 309.616
1 49030.9 44420.1 164.122 427.405
