UN , 140921, 0.553458
UN , 140931, 0.523533
UN , 140942, 0.503304
UN , 140952, 0.498161
UN , 140963, 0.527193
UN , 140973, 0.548377
UN , 140984, 0.553208
UN , 140995, 0.456525
UN , 141005, 0.558097
UN , 141015, 0.550571
UN , 141026, 0.569999
UN , 141037, 0.534146
UN , 141047, 0.488655
UN , 141058, 0.585308
UN , 141068, 0.533489
UN , 141079, 0.541687
UN , 141089, 0.542568
UN , 141100, 0.484993
UN , 141111, 0.548781
UN , 141121, 0.473325
UN , 141132, 0.517934
UN , 141142, 0.51012
UN , 141153, 0.504906
UN , 141163, 0.488855
UN , 141174, 0.488895
UN , 141185, 0.554951
UN , 141195, 0.552382
UN , 141206, 0.582737
UN , 141216, 0.565535
UN , 141227, 0.564412
UN , 141237, 0.579776
UN , 141248, 0.543158
UN , 141259, 0.546859
UN , 141269, 0.441121
UN , 141280, 0.53226
UN , 141290, 0.580381
UN , 141301, 0.592543
UN , 141311, 0.476772
UN , 141322, 0.500266
UN , 141333, 0.572537
UN , 141343, 0.547733
UN , 141354, 0.457907
UN , 141364, 0.640779
UN , 141375, 0.532835
UN , 141385, 0.521256
UN , 141396, 0.67995
UN , 141407, 0.511804
UN , 141417, 0.511811
UN , 141428, 0.562728
UN , 141438, 0.509703
UN , 141449, 0.492971
UN , 141459, 0.550396
UN , 141470, 0.51245
UN , 141481, 0.53797
UN , 141491, 0.54378
UN , 141502, 0.537754
UN , 141512, 0.551531
UN , 141523, 0.5674
UN , 141533, 0.536565
UN , 141544, 0.53243
UN , 141555, 0.515847
UN , 141565, 0.658547
UN , 141575, 0.565919
UN , 141586, 0.616388
UN , 141597, 0.544405
UN , 141607, 0.535628
UN , 141618, 0.488648
UN , 141628, 0.519211
UN , 141639, 0.49727
UN , 141649, 0.547712
UN , 141660, 0.519527
UN , 141671, 0.531949
UN , 141681, 0.54909
UN , 141692, 0.519067
UN , 141702, 0.529055
UN , 141713, 0.586888
UN , 141723, 0.52143
UN , 141734, 0.531717
UN , 141745, 0.520065
UN , 141755, 0.562705
UN , 141766, 0.524125
UN , 141776, 0.545968
UN , 141787, 0.570537
UN , 141797, 0.509954
UN , 141808, 0.569283
UN , 141819, 0.579886
UN , 141829, 0.536575
UN , 141840, 0.593369
UN , 141850, 0.509816
UN , 141861, 0.5563
UN , 141871, 0.517212
UN , 141882, 0.563577
UN , 141893, 0.608932
UN , 141903, 0.478576
UN , 141914, 0.5439
UN , 141924, 0.663456
UN , 141935, 0.54003
UN , 141945, 0.492006
UN , 141956, 0.559294
UN , 141967, 0.570143
COMPUTE CRASHED , 141977, 0.902528
COMPUTE CRASHED , 141988, 0.601877
COMPUTE CRASHED , 141998, 0.671094
COMPUTE CRASHED , 142009, 0.641187
COMPUTE CRASHED , 142019, 0.755179
COMPUTE CRASHED , 142030, 0.570612
COMPUTE CRASHED , 142041, 0.639419
COMPUTE CRASHED , 142051, 0.703334
COMPUTE CRASHED , 142062, 0.704599
COMPUTE CRASHED , 142072, 0.68781
COMPUTE CRASHED , 142083, 0.648275
COMPUTE CRASHED , 142093, 0.638975
COMPUTE CRASHED , 142104, 0.706391
COMPUTE CRASHED , 142115, 0.587711
COMPUTE CRASHED , 142125, 0.69778
UN , 142135, 0.563861
UN , 142146, 0.530572
UN , 142157, 0.630996
UN , 142167, 0.505134
UN , 142178, 0.579635
UN , 142188, 0.552238
UN , 142199, 0.509126
UN , 142209, 0.585042
UN , 142220, 0.543197
UN , 142231, 0.547336
UN , 142241, 0.65823
UN , 142252, 0.560345
UN , 142262, 0.529579
UN , 142273, 0.543486
UN , 142283, 0.486144
UN , 142294, 0.594382
UN , 142305, 0.498104
UN , 142315, 0.553136
UN , 142326, 0.520049
UN , 142336, 0.481719
UN , 142347, 0.694259
UN , 142357, 0.474782
UN , 142368, 0.550255
UN , 142379, 0.587193
UN , 142389, 0.5137
UN , 142400, 0.504462
UN , 142410, 0.60467
UN , 142421, 0.570059
UN , 142431, 0.479821
UN , 142442, 0.579996
UN , 142453, 0.563404
UN , 142463, 0.522328
UN , 142474, 0.591884
UN , 142484, 0.500153
UN , 142495, 0.532536
UN , 142505, 0.553653
UN , 142516, 0.48556
UN , 142527, 0.524451
UN , 142537, 0.493234
UN , 142548, 0.516494
UN , 142558, 0.508987
UN , 142569, 0.495556
UN , 142579, 0.483202
UN , 142590, 0.567374
UN , 142601, 0.544296
UN , 142611, 0.507651
UN , 142622, 0.53634
UN , 142632, 0.541492
UN , 142643, 0.478513
UN , 142653, 0.531264
UN , 142664, 0.606983
UN , 142675, 0.595523
UN , 142685, 0.519636
UN , 142695, 0.523045
UN , 142706, 0.500867
UN , 142717, 0.53524
UN , 142727, 0.523775
UN , 142738, 0.522592
UN , 142748, 0.489902
UN , 142759, 0.489389
UN , 142769, 0.564992
UN , 142780, 0.584657
UN , 142791, 0.52346
UN , 142801, 0.616936
UN , 142812, 0.590495
UN , 142822, 0.495497
UN , 142833, 0.602312
UN , 142843, 0.486594
UN , 142854, 0.563514
UN , 142865, 0.533023
UN , 142875, 0.481397
UN , 142886, 0.54233
UN , 142896, 0.659971
UN , 142907, 0.503414
UN , 142917, 0.47917
UN , 142928, 0.575724
UN , 142939, 0.645704
UN , 142949, 0.478026
UN , 142960, 0.486064
UN , 142970, 0.695908
UN , 142981, 0.536023
UN , 142991, 0.559832
UN , 143002, 0.485078
UN , 143013, 0.523612
UN , 143023, 0.483156
UN , 143034, 0.474752
UN , 143044, 0.58605
UN , 143055, 0.669565
UN , 143065, 0.529329
UN , 143076, 0.474914
UN , 143087, 0.480323
UN , 143097, 0.550616
UN , 143108, 0.520266
UN , 143118, 0.588017
UN , 143129, 0.498429
UN , 143139, 0.499069
UN , 143150, 0.524675
UN , 143161, 0.502952
UN , 143171, 0.494558
UN , 143182, 0.483732
UN , 143192, 0.554088
UN , 143203, 0.545107
UN , 143213, 0.53914
UN , 143224, 0.509054
UN , 143235, 0.61454
UN , 143245, 0.498277
UN , 143255, 0.528071
UN , 143266, 0.559624
UN , 143277, 0.554396
UN , 143287, 0.496013
UN , 143298, 0.466208
UN , 143308, 0.519867
UN , 143319, 0.520495
UN , 143329, 0.524862
UN , 143340, 0.606703
UN , 143351, 0.484644
UN , 143361, 0.537722
UN , 143372, 0.519338
UN , 143382, 0.474577
UN , 143393, 0.612618
UN , 143403, 0.545109
UN , 143414, 0.511155
UN , 143425, 0.573479
UN , 143435, 0.477269
UN , 143446, 0.51328
UN , 143456, 0.501668
UN , 143467, 0.541764
UN , 143477, 0.596155
UN , 143488, 0.522039
UN , 143499, 0.498437
UN , 143509, 0.54155
UN , 143520, 0.573301
UN , 143530, 0.58372
UN , 143541, 0.527664
UN , 143551, 0.525235
UN , 143562, 0.510029
UN , 143573, 0.567634
UN , 143583, 0.470425
UN , 143594, 0.512683
UN , 143604, 0.583264
UN , 143615, 0.543974
UN , 143626, 0.532727
UN , 143636, 0.528775
UN , 143647, 0.595305
UN , 143657, 0.578124
UN , 143668, 0.511559
UN , 143678, 0.521962
UN , 143689, 0.57251
UN , 143700, 0.533015
UN , 143710, 0.544312
UN , 143721, 0.488515
UN , 143731, 0.699323
UN , 143742, 0.537489
UN , 143752, 0.528929
UN , 143763, 0.586075
UN , 143774, 0.582103
UN , 143784, 0.553229
UN , 143795, 0.563077
UN , 143805, 0.593621
UN , 143815, 0.546878
UN , 143826, 0.560197
UN , 143837, 0.517796
UN , 143847, 0.493024
UN , 143858, 0.490335
UN , 143868, 0.521217
UN , 143879, 0.516514
UN , 143889, 0.527875
UN , 143900, 0.538095
UN , 143911, 0.486931
UN , 143921, 0.638486
UN , 143932, 0.476355
UN , 143942, 0.530835
UN , 143953, 0.568461
UN , 143963, 0.507415
UN , 143974, 0.529399
UN , 143985, 0.492902
UN , 143995, 0.538331
UN , 144006, 0.474505
UN , 144016, 0.505842
UN , 144027, 0.503731
UN , 144037, 0.565676
UN , 144048, 0.532407
UN , 144059, 0.566539
UN , 144069, 0.537923
UN , 144080, 0.534149
UN , 144090, 0.506732
UN , 144101, 0.529461
UN , 144111, 0.619014
UN , 144122, 0.507075
UN , 144133, 0.61546
UN , 144143, 0.568947
UN , 144154, 0.643532
UN , 144164, 0.594793
UN , 144175, 0.567568
UN , 144185, 0.619695
UN , 144196, 0.510895
UN , 144207, 0.507634
UN , 144217, 0.557875
UN , 144228, 0.571515
UN , 144238, 0.546318
UN , 144249, 0.498918
UN , 144259, 0.475984
UN , 144270, 0.567843
UN , 144281, 0.603688
UN , 144291, 0.565305
UN , 144302, 0.53942
UN , 144312, 0.556032
UN , 144323, 0.530981
UN , 144333, 0.540603
UN , 144344, 0.550054
UN , 144355, 0.473613
UN , 144365, 0.490997
UN , 144375, 0.649744
UN , 144386, 0.520722
UN , 144397, 0.536154
UN , 144407, 0.612107
UN , 144418, 0.607399
UN , 144428, 0.48647
UN , 144439, 0.463661
UN , 144449, 0.580599
UN , 144460, 0.54444
UN , 144471, 0.650322
UN , 144481, 0.51754
UN , 144492, 0.555804
UN , 144502, 0.496813
UN , 144513, 0.494709
UN , 144523, 0.537162
UN , 144534, 0.523484
UN , 144545, 0.452882
UN , 144555, 0.599563
UN , 144566, 0.567613
UN , 144576, 0.612817
UN , 144587, 0.592336
UN , 144597, 0.57771
UN , 144608, 0.541788
UN , 144619, 0.511035
UN , 144629, 0.508219
UN , 144640, 0.522921
UN , 144650, 0.578513
UN , 144661, 0.492686
UN , 144671, 0.586162
UN , 144682, 0.480924
UN , 144693, 0.551579
UN , 144703, 0.506351
UN , 144714, 0.562525
UN , 144724, 0.522715
UN , 144735, 0.560279
UN , 144745, 0.565768
UN , 144756, 0.577221
UN , 144767, 0.592624
UN , 144777, 0.492232
UN , 144788, 0.524276
UN , 144798, 0.512722
UN , 144809, 0.585377
UN , 144819, 0.494332
UN , 144830, 0.593189
UN , 144841, 0.515962
UN , 144851, 0.552992
UN , 144862, 0.5003
UN , 144872, 0.600425
UN , 144883, 0.63604
UN , 144893, 0.562058
UN , 144904, 0.524447
UN , 144915, 0.549951
UN , 144925, 0.5578
UN , 144935, 0.537787
UN , 144946, 0.510839
UN , 144957, 0.552212
UN , 144967, 0.487554
UN , 144978, 0.590806
UN , 144988, 0.516342
UN , 144999, 0.588041
UN , 145009, 0.52681
UN , 145020, 0.523932
UN , 145031, 0.542456
UN , 145041, 0.55134
UN , 145052, 0.543483
UN , 145062, 0.528107
UN , 145073, 0.501258
UN , 145083, 0.460374
UN , 145094, 0.613441
UN , 145105, 0.586826
UN , 145115, 0.593778
UN , 145126, 0.555912
UN , 145136, 0.534163
UN , 145147, 0.488829
UN , 145157, 0.554565
UN , 145168, 0.511161
UN , 145179, 0.572616
UN , 145189, 0.588355
UN , 145200, 0.595854
UN , 145210, 0.518677
UN , 145221, 0.579456
UN , 145231, 0.613435
UN , 145242, 0.554753
UN , 145253, 0.556524
UN , 145263, 0.558094
UN , 145274, 0.493213
UN , 145284, 0.602425
UN , 145295, 0.645208
UN , 145305, 0.519469
UN , 145316, 0.562288
UN , 145327, 0.531433
UN , 145337, 0.482605
UN , 145348, 0.465644
UN , 145358, 0.510271
UN , 145369, 0.570722
UN , 145379, 0.607273
UN , 145390, 0.53884
UN , 145401, 0.477046
UN , 145411, 0.471929
UN , 145422, 0.540722
UN , 145432, 0.50064
UN , 145443, 0.499539
UN , 145453, 0.500922
UN , 145464, 0.589236
UN , 145475, 0.569079
UN , 145485, 0.517287
UN , 145495, 0.583995
UN , 145506, 0.544062
UN , 145517, 0.540391
UN , 145527, 0.519291
UN , 145538, 0.576236
UN , 145548, 0.68463
UN , 145559, 0.471546
UN , 145569, 0.555102
UN , 145580, 0.568575
UN , 145591, 0.518362
UN , 145601, 0.488971
UN , 145612, 0.533504
UN , 145622, 0.529385
UN , 145633, 0.466065
UN , 145643, 0.510185
UN , 145654, 0.533986
UN , 145665, 0.604041
UN , 145675, 0.47621
UN , 145686, 0.584347
UN , 145696, 0.559833
UN , 145707, 0.61302
UN , 145717, 0.503392
UN , 145728, 0.54179
UN , 145739, 0.552985
UN , 145749, 0.538991
UN , 145760, 0.511121
UN , 145770, 0.544361
UN , 145781, 0.560529
UN , 145791, 0.590425
UN , 145802, 0.472524
UN , 145813, 0.582937
UN , 145823, 0.503039
UN , 145834, 0.512014
UN , 145844, 0.540027
UN , 145855, 0.485068
UN , 145865, 0.567107
UN , 145876, 0.598292
UN , 145887, 0.535787
UN , 145897, 0.538755
UN , 145908, 0.581704
UN , 145918, 0.466676
UN , 145929, 0.555354
UN , 145939, 0.489525
UN , 145950, 0.51836
UN , 145961, 0.531479
UN , 145971, 0.57127
UN , 145982, 0.486305
UN , 145992, 0.529216
UN , 146003, 0.527583
UN , 146013, 0.503332
UN , 146024, 0.520095
UN , 146035, 0.593682
UN , 146045, 0.608599
UN , 146055, 0.564256
UN , 146066, 0.624285
UN , 146077, 0.460929
UN , 146087, 0.567384
UN , 146098, 0.465614
UN , 146108, 0.65033
UN , 146119, 0.565324
UN , 146129, 0.499278
UN , 146140, 0.531631
UN , 146151, 0.528207
UN , 146161, 0.521976
UN , 146172, 0.525553
UN , 146182, 0.50756
UN , 146193, 0.554848
UN , 146203, 0.532524
UN , 146214, 0.622785
UN , 146225, 0.518505
UN , 146235, 0.465552
UN , 146246, 0.558105
UN , 146256, 0.52266
UN , 146267, 0.497809
UN , 146277, 0.576707
UN , 146288, 0.546786
UN , 146299, 0.528102
UN , 146309, 0.486509
UN , 146320, 0.524117
UN , 146330, 0.535005
UN , 146341, 0.570535
UN , 146351, 0.531856
UN , 146362, 0.492603
UN , 146373, 0.567819
UN , 146383, 0.649546
UN , 146394, 0.556766
UN , 146404, 0.499893
UN , 146415, 0.532139
UN , 146425, 0.507048
UN , 146436, 0.529088
UN , 146447, 0.600428
UN , 146457, 0.453013
UN , 146468, 0.573227
UN , 146478, 0.555069
UN , 146489, 0.576333
UN , 146499, 0.592405
UN , 146510, 0.534397
UN , 146521, 0.523173
UN , 146531, 0.51205
UN , 146542, 0.502285
UN , 146552, 0.504029
UN , 146563, 0.519763
UN , 146573, 0.644508
UN , 146584, 0.534463
UN , 146595, 0.540217
UN , 146605, 0.560958
UN , 146615, 0.577614
UN , 146626, 0.540022
UN , 146637, 0.594273
UN , 146647, 0.579399
UN , 146658, 0.694466
UN , 146668, 0.486728
UN , 146679, 0.571134
UN , 146689, 0.538919
UN , 146700, 0.479262
UN , 146711, 0.461469
UN , 146721, 0.502088
UN , 146732, 0.60195
UN , 146742, 0.659868
UN , 146753, 0.552771
UN , 146763, 0.635717
UN , 146774, 0.589425
UN , 146785, 0.562435
UN , 146795, 0.536236
UN , 146806, 0.462038
UN , 146816, 0.574199
UN , 146827, 0.560996
UN , 146837, 0.47853
UN , 146848, 0.531219
UN , 146859, 0.554226
UN , 146869, 0.491328
UN , 146880, 0.497362
UN , 146890, 0.595431
UN , 146901, 0.540913
UN , 146911, 0.541068
UN , 146922, 0.50842
UN , 146933, 0.52637
UN , 146943, 0.534046
UN , 146954, 0.565958
UN , 146964, 0.562816
UN , 146975, 0.523434
UN , 146985, 0.50606
UN , 146996, 0.525504
UN , 147007, 0.581006
UN , 147017, 0.603301
UN , 147028, 0.463755
UN , 147038, 0.599381
UN , 147049, 0.656048
UN , 147059, 0.478373
UN , 147070, 0.535991
UN , 147081, 0.492625
UN , 147091, 0.508984
UN , 147102, 0.513847
UN , 147112, 0.494276
UN , 147123, 0.541348
UN , 147133, 0.571837
UN , 147144, 0.690973
UN , 147155, 0.516699
UN , 147165, 0.488182
UN , 147175, 0.531681
UN , 147186, 0.511473
UN , 147197, 0.487804
UN , 147207, 0.593898
UN , 147218, 0.527174
UN , 147228, 0.579666
UN , 147239, 0.513296
UN , 147249, 0.53001
UN , 147260, 0.595146
UN , 147271, 0.547056
UN , 147281, 0.550763
UN , 147292, 0.551397
UN , 147302, 0.553257
UN , 147313, 0.573088
UN , 147323, 0.554426
UN , 147334, 0.62394
UN , 147345, 0.647912
UN , 147355, 0.526343
UN , 147366, 0.515301
UN , 147376, 0.478155
UN , 147387, 0.508084
UN , 147397, 0.474249
UN , 147408, 0.600051
UN , 147419, 0.519147
UN , 147429, 0.577524
UN , 147440, 0.605096
UN , 147450, 0.577124
UN , 147461, 0.509455
UN , 147471, 0.533844
UN , 147482, 0.585061
UN , 147493, 0.691578
UN , 147503, 0.577216
UN , 147514, 0.522228
UN , 147524, 0.559162
UN , 147535, 0.51602
UN , 147545, 0.550086
UN , 147556, 0.559837
UN , 147567, 0.633653
UN , 147577, 0.523071
UN , 147588, 0.520966
UN , 147598, 0.528501
UN , 147609, 0.532801
UN , 147619, 0.596948
UN , 147630, 0.543228
UN , 147641, 0.539432
UN , 147651, 0.556814
UN , 147662, 0.499316
UN , 147672, 0.489212
UN , 147683, 0.514365
UN , 147694, 0.489078
UN , 147704, 0.600558
UN , 147715, 0.516611
UN , 147725, 0.515951
UN , 147735, 0.627585
UN , 147746, 0.537072
UN , 147757, 0.481538
UN , 147767, 0.583811
UN , 147778, 0.574061
UN , 147788, 0.479357
UN , 147799, 0.544719
UN , 147809, 0.559954
UN , 147820, 0.585298
UN , 147831, 0.533282
UN , 147841, 0.577163
UN , 147852, 0.592854
UN , 147862, 0.570472
UN , 147873, 0.461132
UN , 147883, 0.552544
UN , 147894, 0.531954
UN , 147905, 0.488312
UN , 147915, 0.497599
UN , 147926, 0.513737
UN , 147936, 0.521188
UN , 147947, 0.52699
UN , 147957, 0.490115
UN , 147968, 0.504231
UN , 147979, 0.478228
UN , 147989, 0.580466
UN , 148000, 0.457104
UN , 148010, 0.546494
UN , 148021, 0.51878
UN , 148031, 0.619181
UN , 148042, 0.510505
UN , 148053, 0.54639
UN , 148063, 0.556342
UN , 148074, 0.553504
UN , 148084, 0.480492
UN , 148095, 0.646231
UN , 148105, 0.534918
UN , 148116, 0.546657
UN , 148127, 0.520377
UN , 148137, 0.511462
UN , 148148, 0.583896
UN , 148158, 0.509493
